,0: 0.0E+00 0.0E+00,1: 0.0E+00 0.0E+00,2: 0.0E+00 0.0E+00,3: 0.0E+00 0.0E+00,4: 0.0E+00 0.0E+00,5: 0.0E+00 0.0E+00
70.6,0.0646284,0.0925663,0.124508,0.1665,0.193471,0.880076
70.8,0.0639198,0.0919813,0.124986,0.166081,0.193138,0.881884
71.0,0.0653355,0.0914422,0.125002,0.166323,0.193691,0.883376
71.2,0.0647219,0.0910653,0.125446,0.167287,0.194713,0.884971
71.4,0.0650391,0.0917976,0.125702,0.167858,0.195423,0.886856
71.6,0.0652138,0.0915861,0.126008,0.166951,0.19587,0.888044
71.8,0.0639984,0.0924155,0.126133,0.167598,0.197077,0.889403
72.0,0.0630504,0.0931036,0.126046,0.168169,0.196121,0.890615
72.2,0.0639339,0.0935507,0.125994,0.168027,0.196089,0.891815
72.4,0.062884,0.0923964,0.125177,0.167976,0.195921,0.892662
72.6,0.0629665,0.0935887,0.125633,0.168538,0.196036,0.89459
72.8,0.0634687,0.0929047,0.12589,0.168739,0.196085,0.896755
73.0,0.0625514,0.0923212,0.126018,0.167798,0.195906,0.898916
73.2,0.0613237,0.0923872,0.125782,0.167709,0.195586,0.901051
73.4,0.0628685,0.0916047,0.126647,0.167487,0.194676,0.903271
73.6,0.0623011,0.0905223,0.125093,0.167341,0.194551,0.904296
73.8,0.0633072,0.0902228,0.126046,0.167194,0.195286,0.90665
74.0,0.0640036,0.0912196,0.126592,0.169204,0.196469,0.908019
74.2,0.0646627,0.0901098,0.12619,0.168906,0.197675,0.909327
74.4,0.0634214,0.0924647,0.126142,0.168539,0.198005,0.910292
74.6,0.0639054,0.0920955,0.126239,0.169266,0.197625,0.912211
74.8,0.0634064,0.0926229,0.125449,0.168961,0.197233,0.912065
75.0,0.0631716,0.0926481,0.125145,0.168076,0.196683,0.913424
75.2,0.0630328,0.093401,0.125284,0.168365,0.195639,0.914581
75.4,0.0634505,0.0913112,0.125446,0.1689,0.197107,0.915727
75.6,0.0629304,0.0918823,0.127018,0.168885,0.197827,0.917303
75.8,0.0642046,0.092021,0.126393,0.169784,0.197542,0.919586
76.0,0.063562,0.0914341,0.126346,0.169739,0.197996,0.921099
76.2,0.0631029,0.0910769,0.127152,0.170739,0.199052,0.922672
76.4,0.0626705,0.0920116,0.127662,0.170463,0.198272,0.925322
76.6,0.0618127,0.0916311,0.127161,0.170768,0.198227,0.926432
76.8,0.0597437,0.0912181,0.128577,0.170502,0.198148,0.927873
77.0,0.0611032,0.0911866,0.129282,0.170258,0.198132,0.930673
77.2,0.0602509,0.0916655,0.128094,0.170362,0.197365,0.932202
77.4,0.0604327,0.0915438,0.127936,0.169912,0.19673,0.93326
77.6,0.0619052,0.0916021,0.127629,0.170721,0.196953,0.934947
77.8,0.0625944,0.0916426,0.125617,0.170687,0.19813,0.934995
78.0,0.0614704,0.0913622,0.125931,0.170612,0.198275,0.935663
78.2,0.062769,0.0921332,0.126645,0.171195,0.19946,0.937582
78.4,0.0620524,0.0915446,0.126524,0.172577,0.199813,0.938547
78.6,0.0610012,0.0931206,0.126782,0.172116,0.199945,0.93955
78.8,0.0601674,0.093199,0.128212,0.171613,0.199138,0.942082
79.0,0.0600569,0.0938494,0.128912,0.172886,0.1992,0.943445
79.2,0.0597396,0.0927397,0.129028,0.172233,0.198989,0.944997
79.4,0.0612291,0.0942858,0.128907,0.171729,0.198988,0.948189
79.6,0.0613925,0.0937424,0.128966,0.171664,0.199542,0.949746
79.8,0.0613253,0.0930372,0.128474,0.172877,0.199827,0.951369
80.0,0.0609848,0.0936719,0.127239,0.172319,0.200348,0.95171
80.2,0.0618818,0.0934578,0.127047,0.172006,0.200261,0.952668
80.4,0.0610729,0.0918752,0.126622,0.172067,0.199981,0.952344
80.6,0.0619024,0.0917521,0.126991,0.170805,0.198832,0.953484
80.8,0.0619029,0.0928426,0.126818,0.171628,0.199073,0.954822
81.0,0.0621402,0.0923672,0.127499,0.172311,0.198414,0.958169
81.2,0.06076,0.0924407,0.128158,0.172898,0.198487,0.958418
81.4,0.0614948,0.0931833,0.128458,0.173039,0.199027,0.960011
81.6,0.0593941,0.0935211,0.1293,0.1757,0.200974,0.96173
81.8,0.0604123,0.0922643,0.129776,0.174272,0.200786,0.962655
82.0,0.0605061,0.0912936,0.129251,0.173807,0.20131,0.96248
82.2,0.06096,0.0921514,0.128741,0.17307,0.200407,0.964909
82.4,0.0611885,0.0918182,0.129333,0.173607,0.200086,0.966402
82.6,0.0624672,0.0904746,0.1287,0.172482,0.199513,0.967052
82.8,0.062962,0.0919528,0.128373,0.173137,0.200335,0.967575
83.0,0.0630246,0.0928623,0.128406,0.172771,0.199714,0.968794
83.2,0.0640939,0.0924001,0.128024,0.173077,0.201225,0.970335
83.4,0.062983,0.0927491,0.128614,0.173196,0.202112,0.971687
83.6,0.0624515,0.0939895,0.128644,0.173724,0.201471,0.973122
83.8,0.0613416,0.094287,0.128309,0.173481,0.20066,0.976065
84.0,0.0609627,0.0939088,0.128593,0.173895,0.202219,0.977725
84.2,0.0602015,0.0951195,0.129952,0.17417,0.201518,0.978277
84.4,0.060651,0.0942763,0.129616,0.174091,0.20153,0.97857
84.6,0.0605468,0.0936657,0.129128,0.174221,0.20201,0.979238
84.8,0.0617195,0.0931856,0.130364,0.174281,0.202037,0.979424
85.0,0.0632057,0.0936858,0.130335,0.1743,0.201802,0.979649
85.2,0.0622883,0.0923703,0.129834,0.174856,0.201288,0.981655
85.4,0.0616411,0.0933255,0.128515,0.174597,0.201827,0.98327
85.6,0.0623471,0.0941748,0.128852,0.174659,0.202728,0.984892
85.8,0.0610951,0.0944583,0.128307,0.175222,0.202976,0.986706
86.0,0.0599438,0.0938921,0.12926,0.174657,0.202228,0.987791
86.2,0.060183,0.0933616,0.129051,0.174134,0.202357,0.9886
86.4,0.0615137,0.093446,0.130438,0.17459,0.203027,0.990473
86.6,0.062052,0.0927308,0.130681,0.173871,0.201357,0.991506
86.8,0.0619448,0.0918346,0.13091,0.173529,0.201478,0.992878
87.0,0.0620046,0.0916965,0.131354,0.174551,0.20288,0.994888
87.2,0.0628378,0.0930125,0.131404,0.174665,0.203459,0.995242
87.4,0.0622428,0.0923975,0.13084,0.174633,0.202605,0.995477
87.6,0.0613677,0.0918387,0.130517,0.174682,0.203122,0.996831
87.8,0.0618849,0.0928072,0.129892,0.174684,0.203199,0.997745
88.0,0.061216,0.0927226,0.129661,0.17454,0.20197,0.999484
88.2,0.0608785,0.0920354,0.129644,0.175372,0.201607,1.00151
88.4,0.0607734,0.093156,0.130095,0.175213,0.201439,1.00323
88.6,0.060985,0.0936554,0.130567,0.174903,0.202048,1.00517
88.8,0.0608608,0.0935459,0.132021,0.175499,0.202646,1.00546
89.0,0.0617237,0.0936217,0.13148,0.17594,0.202947,1.00551
89.2,0.0614174,0.093068,0.131749,0.175743,0.203819,1.00591
89.4,0.0616354,0.091533,0.130831,0.175946,0.204728,1.00637
89.6,0.0620294,0.0905999,0.132107,0.176819,0.204997,1.00656
89.8,0.0613069,0.0902048,0.131679,0.176389,0.204806,1.00796
90.0,0.0615468,0.0897672,0.130423,0.176349,0.204398,1.00813
90.2,0.061907,0.0902799,0.129906,0.175901,0.204124,1.00968
90.4,0.0612664,0.0908495,0.130694,0.175329,0.204639,1.01157
90.6,0.061092,0.0913708,0.12994,0.174826,0.204189,1.01216
90.8,0.062632,0.0910463,0.130125,0.175372,0.204389,1.01354
91.0,0.0623881,0.0917538,0.130731,0.174964,0.205371,1.01582
91.2,0.0616761,0.0925087,0.130487,0.174781,0.206824,1.01667
91.4,0.0619047,0.0925073,0.131651,0.176136,0.206277,1.01771
91.6,0.0623498,0.0931404,0.131145,0.175773,0.206381,1.01806
91.8,0.0609249,0.0946553,0.13091,0.175904,0.206922,1.01886
92.0,0.060826,0.0939639,0.130865,0.176224,0.205792,1.02058
92.2,0.0612144,0.0935297,0.132038,0.176786,0.203789,1.02138
92.4,0.0615168,0.0947982,0.130781,0.175991,0.204497,1.02289
92.6,0.0611203,0.0948557,0.131179,0.177247,0.205492,1.02521
92.8,0.0619176,0.0934455,0.131642,0.177157,0.205404,1.02644
93.0,0.0616615,0.0942398,0.131973,0.178165,0.205905,1.02696
93.2,0.0615643,0.0938313,0.1321,0.178121,0.207238,1.0288
93.4,0.0613687,0.0939177,0.131014,0.177959,0.206052,1.02918
93.6,0.0609,0.0933156,0.129999,0.17752,0.205289,1.02985
93.8,0.0606467,0.0937135,0.128395,0.176902,0.205304,1.03071
94.0,0.0611366,0.0927678,0.128647,0.176221,0.205753,1.03102
94.2,0.0615274,0.0936018,0.129214,0.176745,0.204875,1.03184
94.4,0.0616,0.092211,0.130832,0.177144,0.204884,1.03305
94.6,0.0615395,0.0927178,0.131454,0.177778,0.204279,1.03377
94.8,0.0614672,0.0927823,0.13244,0.177697,0.204418,1.03504
95.0,0.0611534,0.0932847,0.133099,0.177296,0.204157,1.03599
95.2,0.060277,0.0922313,0.131455,0.178084,0.205127,1.03663
95.4,0.060626,0.0928906,0.131789,0.178448,0.205721,1.03701
95.6,0.0612275,0.0921565,0.132373,0.177513,0.20727,1.03831
95.8,0.0609239,0.0913709,0.132862,0.17825,0.207649,1.03912
96.0,0.0605029,0.091286,0.132467,0.178247,0.208163,1.04087
96.2,0.060903,0.091519,0.132788,0.178091,0.207879,1.04274
96.4,0.0596866,0.0915537,0.131777,0.179336,0.207736,1.04362
96.6,0.058689,0.0923615,0.131482,0.18054,0.207598,1.04482
96.8,0.0596789,0.0928462,0.130439,0.181051,0.207012,1.04627
97.0,0.0606766,0.0927223,0.129886,0.18187,0.207698,1.04874
97.2,0.0608249,0.0933492,0.130173,0.181696,0.208117,1.04868
97.4,0.0610195,0.0927685,0.131225,0.18057,0.208816,1.0496
97.6,0.0612032,0.0922678,0.130976,0.180773,0.209485,1.05035
97.8,0.0617962,0.0921125,0.131144,0.180267,0.210072,1.05031
98.0,0.0611954,0.091816,0.132189,0.179548,0.209977,1.04944
98.2,0.0607413,0.09159,0.13237,0.178965,0.209704,1.051
98.4,0.0610406,0.0922732,0.131486,0.178878,0.209613,1.05285
98.6,0.0615776,0.09271,0.132004,0.178372,0.208572,1.0539
98.8,0.0604277,0.0931623,0.132443,0.178089,0.208626,1.05601
99.0,0.0609085,0.0945747,0.132335,0.178621,0.207771,1.05788
99.2,0.0607921,0.0944216,0.131915,0.179117,0.208248,1.05869
99.4,0.0618809,0.0946995,0.132947,0.17983,0.208011,1.05893
99.6,0.0618594,0.093954,0.133172,0.179908,0.208648,1.06082
99.8,0.0614558,0.0943736,0.133958,0.18121,0.207571,1.06058
100.0,0.0605386,0.09474,0.134076,0.181537,0.207672,1.06075
100.2,0.0616998,0.0947663,0.134253,0.181223,0.207222,1.0614
100.4,0.0600029,0.0937766,0.133654,0.181744,0.207061,1.06315
100.6,0.0585795,0.0949388,0.132608,0.181453,0.207118,1.0628
100.8,0.0600682,0.0935619,0.131999,0.181814,0.20828,1.06453
101.0,0.0603488,0.0925339,0.130844,0.181859,0.209336,1.06564
101.2,0.0590264,0.0923931,0.130735,0.181986,0.209703,1.06598
101.4,0.0608618,0.0931027,0.131422,0.18085,0.20998,1.06679
101.6,0.0621769,0.0926903,0.131854,0.181686,0.210137,1.06799
101.8,0.0610627,0.0928924,0.132489,0.18127,0.209804,1.06805
102.0,0.0614303,0.0928623,0.133209,0.181362,0.209388,1.06868
102.2,0.0617497,0.0925053,0.134083,0.181394,0.209148,1.07114
102.4,0.0604041,0.0925155,0.133522,0.18228,0.210215,1.07191
102.6,0.0594647,0.0926351,0.133002,0.181512,0.209537,1.07269
102.8,0.0604656,0.0921493,0.132113,0.18202,0.21049,1.07312
103.0,0.0602604,0.0926412,0.132356,0.181921,0.210248,1.07417
103.2,0.0596572,0.0932833,0.131471,0.182266,0.210976,1.0736
103.4,0.0610479,0.0933009,0.131178,0.181946,0.210378,1.07444
103.6,0.0604402,0.0931578,0.131624,0.181574,0.211701,1.0758
103.8,0.0590551,0.0937016,0.132279,0.181121,0.210124,1.07705
104.0,0.0597794,0.0928104,0.132129,0.181025,0.210193,1.07921
104.2,0.0601665,0.0917592,0.131685,0.181642,0.209583,1.08052
104.4,0.060635,0.0917931,0.132794,0.180908,0.209737,1.08066
104.6,0.0615938,0.0920164,0.132602,0.182378,0.209394,1.08144
104.8,0.0618641,0.0931835,0.131361,0.18233,0.210857,1.08294
105.0,0.0616237,0.0935971,0.131548,0.182562,0.210817,1.08264
105.2,0.0622183,0.0932045,0.131892,0.181538,0.211589,1.08336
105.4,0.0601125,0.093122,0.131333,0.182671,0.210592,1.08409
105.6,0.060187,0.0929181,0.13174,0.182671,0.210146,1.08496
105.8,0.0606022,0.0914349,0.132134,0.182606,0.210696,1.08639
106.0,0.0591619,0.0909401,0.13162,0.182103,0.211382,1.08778
106.2,0.0589858,0.0917475,0.131824,0.184064,0.212636,1.08875
106.4,0.0593982,0.0912898,0.13218,0.183903,0.213263,1.08934
106.6,0.0587478,0.0907282,0.132549,0.183426,0.214622,1.09077
106.8,0.0586075,0.0899761,0.133401,0.184471,0.2139,1.09016
107.0,0.0596658,0.0910333,0.133414,0.184287,0.2144,1.09051
107.2,0.0589689,0.0908171,0.134197,0.183442,0.213252,1.09208
107.4,0.0586767,0.0907355,0.133934,0.184484,0.214391,1.09303
107.6,0.0587465,0.0913324,0.132229,0.18487,0.213736,1.0937
107.8,0.0576982,0.0923013,0.132328,0.184557,0.214083,1.09517
108.0,0.0575924,0.092043,0.132806,0.186196,0.214641,1.0954
108.2,0.0577388,0.091813,0.132039,0.185238,0.21537,1.09611
108.4,0.0582572,0.0916882,0.132132,0.183816,0.215233,1.09712
108.6,0.0593332,0.0921538,0.134365,0.184931,0.215009,1.09738
108.8,0.0598342,0.0914966,0.133599,0.184545,0.215602,1.0979
109.0,0.0597804,0.0911004,0.133153,0.184434,0.214954,1.09896
109.2,0.0596416,0.092475,0.133598,0.185743,0.214921,1.09883
109.4,0.059968,0.0924246,0.133392,0.18677,0.214605,1.09998
109.6,0.0593977,0.0924881,0.131843,0.185669,0.215059,1.10103
109.8,0.0599183,0.0929053,0.132102,0.185053,0.214618,1.10112
110.0,0.0607478,0.0934066,0.131639,0.184349,0.214354,1.1021
110.2,0.0606354,0.0931303,0.131949,0.184456,0.213683,1.10293
110.4,0.0610729,0.0938305,0.132022,0.184414,0.213154,1.10422
110.6,0.0608459,0.0936153,0.133167,0.184625,0.213321,1.10406
110.8,0.0600942,0.0935546,0.133725,0.185346,0.212615,1.10574
111.0,0.0592314,0.0934634,0.134648,0.185368,0.212865,1.10559
111.2,0.0597104,0.0920345,0.13435,0.184852,0.212903,1.10663
111.4,0.0581928,0.0917119,0.134502,0.184888,0.21403,1.1067
111.6,0.0587068,0.0913545,0.133984,0.184975,0.213497,1.10802
111.8,0.0596186,0.0916247,0.134276,0.184465,0.214414,1.10901
112.0,0.0600657,0.0916585,0.135316,0.184962,0.214575,1.11083
112.2,0.0603064,0.0927301,0.135197,0.185576,0.214934,1.11049
112.4,0.0609654,0.0921829,0.135786,0.184708,0.214109,1.11054
112.6,0.0599729,0.0920694,0.137097,0.184517,0.214764,1.11111
112.8,0.0592147,0.0916094,0.136862,0.18505,0.214874,1.11089
113.0,0.0589479,0.0908696,0.135614,0.184571,0.215347,1.11086
113.2,0.058611,0.0909992,0.136029,0.184421,0.214954,1.11214
113.4,0.0585123,0.0914376,0.135367,0.185329,0.215407,1.11416
113.6,0.06038,0.0917541,0.135109,0.185302,0.214906,1.11524
113.8,0.060963,0.0927597,0.134449,0.184562,0.214873,1.11573
114.0,0.0618421,0.0932166,0.134758,0.185288,0.214718,1.1162
114.2,0.0614319,0.0932325,0.134988,0.184533,0.215155,1.11632
114.4,0.0613749,0.0925471,0.134162,0.183638,0.214505,1.11615
114.6,0.0595798,0.0928843,0.134292,0.183351,0.215016,1.11698
114.8,0.0592016,0.0921494,0.134426,0.184514,0.215128,1.11883
115.0,0.0584643,0.0921263,0.13344,0.184991,0.214897,1.12088
115.2,0.0593458,0.0923166,0.134179,0.185515,0.214615,1.12218
115.4,0.0595236,0.0924394,0.134268,0.186337,0.215857,1.12285
115.6,0.0601058,0.091424,0.133597,0.186621,0.215902,1.12321
115.8,0.0599978,0.0919799,0.134405,0.186183,0.216402,1.12281
116.0,0.0592538,0.0919711,0.134968,0.185376,0.216926,1.12276
116.2,0.0586247,0.0914329,0.132642,0.185296,0.217863,1.12487
116.4,0.0591875,0.0923766,0.133527,0.185753,0.217794,1.12526
116.6,0.0583799,0.0924629,0.132927,0.185868,0.218002,1.12658
116.8,0.0586844,0.092738,0.132362,0.185991,0.217006,1.12763
117.0,0.059518,0.0929057,0.132682,0.185749,0.216744,1.12831
117.2,0.0605953,0.0931913,0.134484,0.185846,0.216078,1.12839
117.4,0.0598525,0.0924136,0.134764,0.185565,0.216622,1.12985
117.6,0.0610917,0.0932894,0.135122,0.185089,0.215738,1.13025
117.8,0.0612824,0.0931105,0.135325,0.186137,0.21574,1.13139
118.0,0.0604667,0.0928754,0.13598,0.186755,0.215327,1.13194
118.2,0.059347,0.0930008,0.135757,0.186938,0.216326,1.13221
118.4,0.0598693,0.092797,0.134967,0.18661,0.216153,1.13272
118.6,0.0593209,0.0920173,0.135083,0.187476,0.217041,1.13335
118.8,0.058802,0.0908293,0.13593,0.187643,0.217658,1.13339
119.0,0.0587182,0.0908549,0.135152,0.188133,0.218101,1.13407
119.2,0.0590972,0.0910477,0.134921,0.187912,0.217836,1.13579
119.4,0.0587209,0.0921449,0.135299,0.188412,0.217667,1.13675
119.6,0.0583917,0.0920881,0.134906,0.188802,0.217529,1.13741
119.8,0.0583625,0.0933932,0.134522,0.188034,0.217541,1.13843
120.0,0.059476,0.0941547,0.134912,0.187449,0.218001,1.13877
120.2,0.0592795,0.0934364,0.135011,0.187856,0.216939,1.13843
120.4,0.0583806,0.0929005,0.135839,0.18745,0.216801,1.13887
120.6,0.0587474,0.0931186,0.136473,0.187637,0.217704,1.1396
120.8,0.0590731,0.0931911,0.135706,0.188018,0.216915,1.1399
121.0,0.0582654,0.0919644,0.13656,0.188262,0.217974,1.14081
121.2,0.0586518,0.092214,0.137125,0.188634,0.219431,1.14139
121.4,0.0592418,0.0929025,0.13697,0.188933,0.218924,1.14172
121.6,0.0593339,0.0925457,0.137675,0.188102,0.219447,1.14177
121.8,0.0591438,0.0921277,0.139223,0.188348,0.22009,1.14255
122.0,0.0600222,0.0919148,0.138702,0.188777,0.218736,1.14346
122.2,0.0592363,0.0927776,0.138876,0.188227,0.218263,1.14441
122.4,0.0597494,0.0926261,0.138374,0.188621,0.218473,1.14493
122.6,0.0594446,0.0930671,0.138017,0.188838,0.218882,1.14642
122.8,0.0601992,0.092662,0.137008,0.189067,0.219503,1.1482
123.0,0.0591115,0.0941114,0.138135,0.18783,0.220241,1.14889
123.2,0.0596549,0.0924672,0.137514,0.188193,0.220608,1.14932
123.4,0.0598977,0.0927786,0.137505,0.188205,0.221675,1.15065
123.6,0.060231,0.0932279,0.137348,0.18905,0.220638,1.15131
123.8,0.0580097,0.0935129,0.13768,0.188028,0.220963,1.15151
124.0,0.0582523,0.0934598,0.136364,0.188964,0.220798,1.15169
124.2,0.0584554,0.0943026,0.136635,0.189153,0.220222,1.15239
124.4,0.057624,0.0933806,0.137401,0.189118,0.220075,1.15264
124.6,0.0574455,0.0924049,0.137029,0.188559,0.219901,1.15213
124.8,0.0584871,0.0923606,0.1379,0.188769,0.218647,1.15254
125.0,0.0572412,0.0910095,0.137582,0.189145,0.219145,1.15251
125.2,0.0567076,0.0908879,0.136915,0.188856,0.220062,1.15288
125.4,0.0562306,0.0908261,0.136993,0.188608,0.219612,1.15319
125.6,0.0559094,0.0910686,0.137989,0.18912,0.219463,1.15469
125.8,0.0564814,0.0921557,0.136259,0.18945,0.220533,1.15545
126.0,0.0578,0.0924263,0.137619,0.189363,0.220803,1.15682
126.2,0.0571737,0.0919094,0.138441,0.189838,0.220559,1.15708
126.4,0.0580433,0.0926107,0.138129,0.191212,0.221091,1.15687
126.6,0.0569843,0.0933219,0.138008,0.191402,0.221439,1.15689
126.8,0.0558677,0.0929569,0.139616,0.191356,0.220702,1.15768
127.0,0.0555389,0.0932597,0.139265,0.191779,0.220273,1.15812
127.2,0.0563726,0.0936815,0.13899,0.191847,0.220277,1.15778
127.4,0.05656,0.0932101,0.138615,0.190349,0.219587,1.15987
127.6,0.0585781,0.0939207,0.138226,0.191638,0.219404,1.16076
127.8,0.0595699,0.0927338,0.137048,0.191471,0.22078,1.16195
128.0,0.0598209,0.0927866,0.137238,0.191768,0.221045,1.16311
128.2,0.0594692,0.0928423,0.137704,0.191538,0.221031,1.16491
128.4,0.0580842,0.0931854,0.138119,0.192339,0.22207,1.16503
128.6,0.0571986,0.0922783,0.137761,0.190951,0.222815,1.16645
128.8,0.0563135,0.0932936,0.138808,0.19156,0.222163,1.16668
129.0,0.0557283,0.0932491,0.138969,0.191106,0.221804,1.16716
129.2,0.0571574,0.0931776,0.138947,0.192178,0.221992,1.16833
129.4,0.0578295,0.0934025,0.139627,0.191693,0.221491,1.16901
129.6,0.0581818,0.0935897,0.140007,0.19134,0.221916,1.16884
129.8,0.0586899,0.0941355,0.140324,0.191673,0.222646,1.16861
130.0,0.0587511,0.0935552,0.139978,0.191171,0.222063,1.12052
130.2,0.0576246,0.0935297,0.139389,0.191055,0.2223,1.1181
130.4,0.0577842,0.0934268,0.138808,0.191128,0.223106,1.1212
130.6,0.057844,0.0932917,0.139815,0.191159,0.222373,1.11773
130.8,0.0572444,0.0932826,0.138247,0.190812,0.222294,1.11377
131.0,0.0581705,0.0943092,0.13909,0.191912,0.223258,1.11227
131.2,0.0586247,0.0952163,0.139147,0.192111,0.223161,1.11088
131.4,0.0589717,0.0944062,0.139607,0.192591,0.222135,1.1075
131.6,0.0588663,0.0937751,0.13784,0.192569,0.221984,1.10469
131.8,0.0594375,0.0923473,0.138781,0.192867,0.221369,1.1025
132.0,0.0590142,0.0917527,0.137475,0.19224,0.220529,1.10023
132.2,0.0582114,0.0913854,0.138105,0.190791,0.221111,1.09699
132.4,0.0576996,0.0921473,0.138143,0.190959,0.221811,1.0944
132.6,0.0584678,0.0919629,0.139779,0.190912,0.222706,1.09273
132.8,0.058478,0.0926658,0.139269,0.189847,0.223868,1.09068
133.0,0.0583521,0.0928648,0.139613,0.190133,0.224035,1.08846
133.2,0.0586359,0.0925576,0.139706,0.190975,0.224023,1.08661
133.4,0.0593478,0.0928296,0.13901,0.191408,0.224251,1.08416
133.6,0.058941,0.0933403,0.139549,0.192629,0.223631,1.08233
133.8,0.0593343,0.0941291,0.140252,0.193479,0.223287,1.07935
134.0,0.0594738,0.094724,0.140769,0.193902,0.223217,1.07756
134.2,0.0604613,0.0948443,0.140318,0.193246,0.222205,1.07582
134.4,0.0591875,0.0937714,0.140447,0.192831,0.221892,1.07473
134.6,0.0590041,0.0945206,0.139492,0.192905,0.223268,1.07243
134.8,0.0580248,0.0935518,0.138991,0.193009,0.222512,1.07026
135.0,0.0583269,0.0930345,0.139012,0.192476,0.222982,1.06813
135.2,0.0564106,0.0932629,0.139632,0.192768,0.22361,1.06586
135.4,0.0576442,0.0940133,0.139577,0.193736,0.223264,1.0637
135.6,0.0572757,0.0927163,0.139029,0.192565,0.221903,1.06169
135.8,0.0575341,0.0935602,0.139227,0.192286,0.222927,1.05981
136.0,0.0561055,0.0942278,0.140004,0.193696,0.222867,1.05836
136.2,0.0566475,0.0930907,0.139624,0.193953,0.224022,1.05644
136.4,0.0557336,0.0920771,0.14018,0.192768,0.224007,1.05471
136.6,0.0556156,0.0931306,0.140889,0.193421,0.224741,1.05332
136.8,0.0556864,0.0930892,0.1404,0.193611,0.225013,1.05313
137.0,0.0565552,0.0931209,0.139768,0.192802,0.225997,1.05117
137.2,0.0572023,0.0929546,0.140863,0.193387,0.225149,1.04859
137.4,0.058128,0.0937583,0.140895,0.194861,0.226349,1.04685
137.6,0.0582534,0.0928335,0.140822,0.19536,0.225649,1.04477
137.8,0.0587306,0.0927164,0.141565,0.196061,0.225424,1.04312
138.0,0.059167,0.091744,0.140653,0.195072,0.224949,1.04139
138.2,0.058342,0.0941918,0.139623,0.195364,0.224611,1.04142
138.4,0.0581183,0.0942747,0.139262,0.194274,0.223698,1.03941
138.6,0.0584614,0.0937225,0.138983,0.195062,0.223764,1.0377
138.8,0.0587463,0.093811,0.139015,0.194391,0.223588,1.03681
139.0,0.056658,0.0940438,0.140378,0.19511,0.223915,1.03563
139.2,0.0566482,0.0939981,0.140366,0.195421,0.224201,1.03344
139.4,0.0557664,0.0935137,0.140468,0.196863,0.225522,1.03284
139.6,0.0554485,0.0944098,0.140998,0.195238,0.225745,1.03212
139.8,0.0553126,0.0944917,0.140722,0.196023,0.225358,1.02931
140.0,0.0569949,0.0945715,0.140451,0.196201,0.225211,1.0277
140.2,0.0575756,0.0942299,0.140707,0.195725,0.225228,1.02685
140.4,0.0583015,0.0948958,0.140946,0.194125,0.22395,1.02515
140.6,0.0579989,0.0956819,0.141024,0.194325,0.224339,1.02313
140.8,0.0572437,0.0959317,0.141405,0.193954,0.225559,1.02292
141.0,0.0576554,0.0968856,0.141151,0.19384,0.226087,1.02208
141.2,0.0565514,0.0952545,0.140418,0.192796,0.225961,1.02055
141.4,0.0566786,0.0954998,0.140947,0.193142,0.227333,1.01891
141.6,0.0579885,0.0964568,0.140853,0.194839,0.227158,1.01857
141.8,0.0576781,0.0947892,0.141413,0.195536,0.226868,1.01584
142.0,0.0567965,0.0942666,0.14126,0.195935,0.227067,1.01382
142.2,0.0583046,0.0948905,0.141399,0.197642,0.227508,1.01261
142.4,0.0581011,0.0942725,0.141364,0.198105,0.227318,1.01208
142.6,0.0568091,0.0938407,0.141995,0.197105,0.228793,1.01013
142.8,0.0582908,0.0939609,0.141927,0.196758,0.22837,1.00886
143.0,0.0591922,0.0943643,0.142351,0.197438,0.228092,1.00884
143.2,0.0583986,0.0945827,0.14235,0.196701,0.228171,1.008
143.4,0.057603,0.094973,0.141795,0.196807,0.227893,1.00721
143.6,0.0580653,0.093631,0.140571,0.196406,0.22685,1.00668
143.8,0.0578911,0.0950271,0.139604,0.196987,0.226945,1.00626
144.0,0.0580066,0.0943138,0.139509,0.195959,0.227018,1.00418
